MonthEndDate,AsOfDate,Month,ProgramYear,Region,District,DSP,DECTraining,NewPayments,OctPayments,AprilPayments,LatePayments,CharterPayments,TotalYtdPayments,PaymentBase,PaymentGrowth,PaidClubBase,PaidClubs,ClubGrowth,ActiveClubs,DistinguishedClubs,SelectDistinguishedClubs,PresidentsDistinguishedClubs,TotalDistinguishedClubs,DistinguishedClubsPercentage
2022-09-30,2022-10-17,9,2022,08,111,true,true,47,373,0,2,0,422,1232,-0.6575,27,27,0,32,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,12,112,true,true,220,1514,0,32,20,1786,5013,-0.6437,148,149,0.0068,161,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,03,113,true,true,221,1256,0,13,0,1490,4336,-0.6564,122,122,0,126,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,11,114,true,true,143,895,0,61,56,1155,3884,-0.7026,80,83,0.0375,91,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,02,115,true,true,55,478,1,6,0,540,1783,-0.6971,59,59,0,63,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,11,116,true,true,330,1675,0,5,131,2141,5571,-0.6157,109,115,0.055,120,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,07,117,true,true,125,1101,0,4,20,1250,3609,-0.6536,102,103,0.0098,106,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,14,118,true,true,400,2786,0,6,79,3271,9011,-0.637,171,174,0.0175,221,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,09,119,true,true,137,1067,0,6,0,1210,3871,-0.6874,89,89,0,94,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,02,12,true,true,95,780,0,12,0,887,2638,-0.6638,82,82,0,88,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,120,true,true,235,1891,0,6,40,2172,6982,-0.6889,155,157,0.0129,163,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,121,true,true,398,2365,0,15,45,2823,8740,-0.677,167,169,0.012,183,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,11,122,true,true,40,421,0,2,20,483,1667,-0.7103,44,45,0.0227,48,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,06,123,true,true,153,1417,2,2,21,1595,5448,-0.7072,154,155,0.0065,165,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,124,true,true,246,1199,0,8,42,1495,4799,-0.6885,125,127,0.016,133,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,125,true,true,212,980,2,32,86,1312,4107,-0.6805,84,87,0.0357,96,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,126,true,true,144,905,13,58,21,1141,4070,-0.7197,84,86,0.0238,102,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,06,13,true,true,50,627,0,26,0,703,2083,-0.6625,65,65,0,69,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,08,14,true,true,123,1404,9,15,0,1551,4438,-0.6505,129,129,0,137,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,01,15,true,true,68,536,0,21,0,625,1785,-0.6499,62,62,0,65,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,03,16,true,true,56,620,0,2,0,678,1863,-0.6361,61,61,0,68,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,12,17,true,true,80,636,0,12,0,728,2377,-0.6937,68,68,0,78,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,07,18,true,true,92,1008,0,9,0,1109,3390,-0.6729,95,95,0,107,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,05,19,true,true,36,483,0,5,0,524,1506,-0.6521,56,56,0,58,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,11,20,true,true,185,1525,0,8,46,1764,4895,-0.6396,124,126,0.0161,141,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,01,21,true,true,74,1006,9,18,0,1107,3332,-0.6678,112,112,0,116,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,04,22,true,true,77,728,0,6,0,811,2191,-0.6298,70,70,0,82,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,03,23,true,true,59,569,0,2,0,630,1888,-0.6663,68,68,0,72,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,04,24,true,true,33,509,0,0,0,542,1671,-0.6756,57,57,0,61,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,03,25,true,true,148,1226,0,22,24,1420,3786,-0.6249,110,111,0.0091,118,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,04,26,true,true,170,1352,0,25,0,1547,4660,-0.668,137,137,0,146,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,07,27,true,true,89,1006,0,7,0,1102,3151,-0.6503,93,93,0,99,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,06,28,true,true,59,800,1,16,0,876,2900,-0.6979,95,95,0,103,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,07,29,true,true,103,1291,6,13,0,1413,3779,-0.6261,120,120,0,127,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,05,30,true,true,112,861,13,19,0,1005,3365,-0.7013,94,94,0,105,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,09,31,true,true,180,1669,1,52,22,1924,5196,-0.6297,149,151,0.0134,158,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,01,32,true,true,66,657,0,7,0,730,1939,-0.6235,70,70,0,76,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,02,33,true,true,97,1207,16,8,0,1328,3674,-0.6385,128,128,0,135,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,03,34,true,true,377,2010,0,13,0,2400,6132,-0.6086,180,180,0,187,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,05,35,true,true,70,865,1,19,0,955,2540,-0.624,90,90,0,97,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,07,36,true,true,114,1599,5,12,56,1786,5567,-0.6792,161,163,0.0124,171,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,07,37,true,true,95,983,0,1,0,1079,3027,-0.6435,90,90,0,97,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,07,38,true,true,177,1577,1,13,22,1790,5524,-0.676,147,148,0.0068,155,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,01,39,true,true,93,1152,0,20,0,1265,3504,-0.639,117,117,0,122,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,06,40,true,true,107,1110,1,8,0,1226,3754,-0.6734,122,122,0,136,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,41,true,true,387,1977,0,2,125,2491,7002,-0.6442,144,150,0.0417,163,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,04,42,true,true,78,928,0,35,22,1063,3344,-0.6821,107,108,0.0093,116,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,05,43,true,true,96,948,9,4,20,1077,3351,-0.6786,101,102,0.0099,106,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,08,44,true,true,251,1509,12,44,0,1816,5547,-0.6726,147,147,0,168,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,09,45,true,true,61,791,0,1,0,853,2623,-0.6748,86,86,0,94,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,09,46,true,true,156,1197,46,23,0,1422,4256,-0.6659,106,106,0,114,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,08,47,true,true,309,1797,3,20,0,2129,6691,-0.6818,164,164,0,172,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,08,48,true,true,163,834,0,9,21,1027,3146,-0.6736,86,87,0.0116,95,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,02,49,true,true,80,679,2,19,19,799,2011,-0.6027,67,68,0.0149,69,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,05,50,true,true,193,1689,0,15,0,1897,5248,-0.6385,146,146,0,156,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,51,true,true,144,2232,9,4,72,2461,6942,-0.6455,172,175,0.0174,176,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,02,52,true,true,92,945,1,9,0,1047,2836,-0.6308,84,84,0,89,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,09,53,true,true,121,1056,0,22,0,1199,3573,-0.6644,106,106,0,115,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,05,54,true,true,52,521,0,7,0,580,1640,-0.6463,54,54,0,56,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,03,55,true,true,288,1518,0,35,0,1841,4996,-0.6315,144,145,0.0069,155,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,05,56,true,true,213,1873,24,12,66,2188,5795,-0.6224,153,155,0.0131,164,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,01,57,true,true,117,1338,4,13,20,1492,4399,-0.6608,121,122,0.0083,134,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,07,58,true,true,74,709,0,6,0,789,2319,-0.6598,74,74,0,84,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,10,59,true,true,115,1287,0,23,0,1425,5118,-0.7216,112,112,0,121,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,06,60,true,true,146,1317,0,3,26,1492,4565,-0.6732,122,123,0.0082,128,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,09,61,true,true,130,1749,4,11,20,1914,5590,-0.6576,176,177,0.0057,186,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,06,62,true,true,74,645,3,9,0,731,1901,-0.6155,60,60,0,63,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,06,63,true,true,82,755,0,15,0,852,2429,-0.6492,72,72,0,74,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,04,64,true,true,34,511,0,12,0,557,1808,-0.6919,68,68,0,73,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,09,65,true,true,59,711,0,9,0,779,2207,-0.647,68,68,0,75,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,07,66,true,true,61,847,0,9,0,917,2715,-0.6622,86,86,0,96,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,14,67,true,true,99,1918,0,9,0,2026,5734,-0.6467,177,177,0,184,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,05,68,true,true,85,333,2,10,0,430,1219,-0.6473,42,42,0,48,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,12,69,true,true,257,1897,0,32,0,2186,5636,-0.6121,162,162,0,170,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,12,70,true,true,238,1724,1,8,0,1971,5494,-0.6412,163,163,0,170,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,10,71,true,true,195,2441,0,37,25,2698,8261,-0.6734,206,207,0.0049,212,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,12,72,true,true,143,1184,1,17,0,1345,3491,-0.6147,102,102,0,105,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,12,73,true,true,246,1434,0,18,0,1698,4394,-0.6136,130,130,0,137,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,11,74,true,true,409,3030,33,16,338,3826,10393,-0.6319,256,271,0.0586,282,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,14,75,true,true,266,2274,0,9,55,2604,8888,-0.707,241,243,0.0083,246,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,14,76,true,true,134,3067,0,2,0,3203,8101,-0.6046,225,225,0,227,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,08,77,true,true,115,626,1,20,0,762,1806,-0.5781,61,61,0,66,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,04,78,true,true,42,595,0,9,0,646,1797,-0.6405,63,63,0,63,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,11,79,true,true,289,1571,0,58,0,1918,6450,-0.7026,159,160,0.0063,172,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,80,true,true,385,3547,24,10,0,3966,9999,-0.6034,225,225,0,225,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,08,81,true,true,201,2701,33,12,93,3040,8798,-0.6545,210,214,0.019,220,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,82,true,true,333,2430,0,23,0,2786,9055,-0.6923,170,170,0,185,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,09,83,true,true,106,1427,1,21,0,1555,4866,-0.6804,133,133,0,142,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,08,84,true,true,221,1245,1,39,0,1506,4924,-0.6942,143,143,0,154,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,14,85,true,true,416,3317,0,9,22,3764,11149,-0.6624,241,242,0.0041,246,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,06,86,true,true,96,1365,0,4,0,1465,4734,-0.6905,129,129,0,139,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,12,87,true,true,90,1334,5,1,43,1473,4855,-0.6966,125,127,0.016,131,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,14,88,true,true,254,2221,0,7,21,2503,6844,-0.6343,162,163,0.0062,173,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,14,89,true,true,84,1379,7,6,0,1476,4968,-0.7029,110,110,0,114,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,12,90,true,true,175,1461,0,21,0,1657,4679,-0.6459,137,137,0,145,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,10,91,true,true,345,2462,0,33,20,2860,7869,-0.6365,167,168,0.006,177,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,92,true,true,432,2238,30,13,220,2933,7920,-0.6297,155,162,0.0452,173,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,14,93,true,true,82,555,0,2,0,639,1972,-0.676,61,61,0,68,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,11,94,true,true,526,3485,1,37,86,4135,10827,-0.6181,238,245,0.0294,250,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,10,95,true,true,229,2135,0,8,22,2394,6439,-0.6282,147,148,0.0068,150,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,01,96,true,true,103,1030,0,13,0,1146,3526,-0.675,105,105,0,113,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,97,true,true,96,490,0,1,0,587,2195,-0.7326,56,56,0,59,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,13,98,true,true,435,1634,126,30,97,2322,6525,-0.6441,120,124,0.0333,128,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,04,99,true,true,38,713,5,11,0,767,2652,-0.7108,98,98,0,105,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,02,F,true,true,157,1293,0,7,35,1492,3751,-0.6022,108,109,0.0093,114,0,0,0,0,0
2022-09-30,2022-10-17,9,2022,DNAR,U,false,false,56,543,8,4,41,652,2544,-0.7437,59,61,0.0339,76,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,02,01,true,true,266,1587,11,13,29,1906,4379,-0.5647,143,125,-0.1259,144,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,01,02,true,true,238,1637,12,40,0,1927,4808,-0.5992,146,126,-0.137,144,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,03,03,true,true,337,1767,9,36,37,2186,4981,-0.5611,156,130,-0.1667,158,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,02,04,true,true,234,1361,14,37,82,1728,4071,-0.5755,108,84,-0.2222,112,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,03,05,true,true,273,1556,18,4,70,1921,4266,-0.5497,118,110,-0.0678,121,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,04,06,true,true,250,1341,12,10,48,1661,3273,-0.4925,112,101,-0.0982,114,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,01,07,true,true,204,1384,17,9,0,1614,3838,-0.5795,135,110,-0.1852,135,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,05,08,true,true,147,1016,4,5,0,1172,2860,-0.5902,89,73,-0.1798,89,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,01,09,true,true,82,459,1,15,0,557,1167,-0.5227,49,44,-0.102,49,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,06,10,true,true,147,1063,7,22,22,1261,2799,-0.5495,83,71,-0.1446,84,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,02,100,true,true,167,1032,16,4,0,1219,2961,-0.5883,91,76,-0.1648,91,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,02,101,true,true,360,2003,22,10,20,2415,5731,-0.5786,150,137,-0.0867,151,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,13,102,true,true,393,2154,69,6,0,2622,6439,-0.5928,158,143,-0.0949,159,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,05,103,true,true,187,1013,15,9,44,1268,2893,-0.5617,86,69,-0.1977,88,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,11,104,true,true,250,757,2,26,21,1056,2665,-0.6038,72,59,-0.1806,73,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,11,105,true,true,966,3760,4,14,101,4845,11299,-0.5712,262,239,-0.0878,267,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,04,106,true,true,125,1137,32,8,20,1322,2846,-0.5355,100,90,-0.1,101,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,10,107,true,true,220,1155,7,4,79,1465,3031,-0.5167,79,74,-0.0633,82,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,10,108,true,true,391,1232,44,11,0,1678,3908,-0.5706,98,85,-0.1327,98,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,10,109,true,true,318,1674,46,17,22,2077,5007,-0.5852,115,103,-0.1043,116,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,06,11,true,true,210,1139,2,29,21,1401,3398,-0.5877,103,80,-0.2233,104,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,10,110,true,true,277,1106,5,15,0,1403,3263,-0.57,81,73,-0.0988,81,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,08,111,true,true,94,383,0,2,0,479,1232,-0.6112,27,26,-0.037,27,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,12,112,true,true,363,1777,7,34,20,2201,5015,-0.5611,149,127,-0.1477,150,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,03,113,true,true,443,1388,4,13,20,1868,4336,-0.5692,122,111,-0.0902,123,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,11,114,true,true,429,1102,1,59,59,1650,3882,-0.575,81,68,-0.1605,84,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,02,115,true,true,112,565,26,6,0,709,1783,-0.6024,59,43,-0.2712,58,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,11,116,true,true,519,1871,5,5,151,2551,5571,-0.5421,110,100,-0.0909,117,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,07,117,true,true,260,1287,9,4,20,1580,3609,-0.5622,102,90,-0.1176,103,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,14,118,true,true,716,2867,44,6,101,3734,9011,-0.5856,171,155,-0.0936,175,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,09,119,true,true,313,1297,37,10,0,1657,3875,-0.5724,91,81,-0.1099,90,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,02,12,true,true,174,922,16,12,21,1145,2638,-0.566,83,71,-0.1446,84,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,13,120,true,true,606,2113,37,6,40,2802,6982,-0.5987,155,129,-0.1677,157,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,13,121,true,true,821,2632,23,13,156,3645,8738,-0.5829,167,153,-0.0838,173,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,11,122,true,true,135,494,0,2,20,651,1667,-0.6095,44,32,-0.2727,45,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,06,123,true,true,283,1675,48,2,21,2029,5448,-0.6276,156,120,-0.2308,157,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,13,124,true,true,567,1269,2,8,88,1934,4799,-0.597,125,105,-0.16,129,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,13,125,true,true,474,1064,113,32,107,1790,4107,-0.5642,84,70,-0.1667,89,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,13,126,true,true,433,1053,55,58,21,1620,4070,-0.602,84,74,-0.119,86,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,06,13,true,true,111,716,7,26,0,860,2083,-0.5871,65,55,-0.1538,64,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,08,14,true,true,257,1576,133,15,0,1981,4438,-0.5536,129,112,-0.1318,129,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,01,15,true,true,139,610,29,21,0,799,1785,-0.5524,62,49,-0.2097,61,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,03,16,true,true,99,670,4,14,20,807,1875,-0.5696,62,53,-0.1452,63,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,12,17,true,true,132,738,11,12,0,893,2377,-0.6243,68,59,-0.1324,68,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,07,18,true,true,200,1141,10,17,0,1368,3398,-0.5974,97,78,-0.1959,96,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,05,19,true,true,62,547,2,5,0,616,1506,-0.591,56,44,-0.2143,56,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,11,20,true,true,401,1604,4,9,46,2064,4896,-0.5784,125,106,-0.152,127,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,01,21,true,true,208,1142,44,18,20,1432,3332,-0.5702,112,95,-0.1518,113,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,04,22,true,true,145,798,8,6,0,957,2191,-0.5632,71,65,-0.0845,72,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,03,23,true,true,115,665,16,2,0,798,1888,-0.5773,68,54,-0.2059,68,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,04,24,true,true,68,572,19,0,0,659,1671,-0.6056,57,45,-0.2105,57,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,03,25,true,true,277,1400,16,22,56,1771,3786,-0.5322,110,97,-0.1182,112,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,04,26,true,true,302,1598,8,27,20,1955,4662,-0.5807,138,112,-0.1884,136,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,07,27,true,true,184,1130,43,7,0,1364,3151,-0.5671,94,87,-0.0745,92,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,06,28,true,true,130,978,13,16,0,1137,2900,-0.6079,95,70,-0.2632,95,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,07,29,true,true,195,1364,11,13,0,1583,3779,-0.5811,120,101,-0.1583,120,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,05,30,true,true,207,1094,46,18,20,1385,3364,-0.5883,94,76,-0.1915,95,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,09,31,true,true,321,1906,34,52,21,2334,5196,-0.5508,149,137,-0.0805,150,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,01,32,true,true,107,722,2,7,0,838,1939,-0.5678,70,53,-0.2429,70,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,02,33,true,true,195,1345,168,8,0,1716,3674,-0.5329,128,102,-0.2031,126,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,03,34,true,true,630,2175,141,13,0,2959,6132,-0.5174,180,162,-0.1,180,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,05,35,true,true,131,926,39,19,0,1115,2540,-0.561,90,77,-0.1444,89,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,07,36,true,true,220,1902,29,12,56,2219,5567,-0.6014,161,127,-0.2112,162,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,07,37,true,true,184,1100,30,1,0,1315,3027,-0.5656,90,79,-0.1222,90,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,07,38,true,true,336,1989,39,37,22,2423,5548,-0.5633,148,136,-0.0811,148,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,01,39,true,true,169,1308,5,20,0,1502,3504,-0.5713,117,102,-0.1282,117,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,06,40,true,true,236,1304,27,9,0,1576,3755,-0.5803,123,99,-0.1951,122,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,13,41,true,true,732,2112,3,6,125,2978,7006,-0.5749,144,125,-0.1319,150,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,04,42,true,true,199,1088,70,35,22,1414,3344,-0.5772,107,89,-0.1682,109,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,05,43,true,true,163,1078,161,4,43,1449,3351,-0.5676,101,79,-0.2178,103,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,08,44,true,true,435,1785,122,44,23,2409,5547,-0.5657,147,110,-0.2517,147,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,09,45,true,true,133,907,16,1,21,1078,2623,-0.589,86,77,-0.1047,87,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,09,46,true,true,278,1403,66,24,0,1771,4257,-0.584,107,88,-0.1776,106,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,08,47,true,true,490,2228,162,20,20,2920,6691,-0.5636,165,138,-0.1636,166,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,08,48,true,true,240,1153,19,10,21,1443,3147,-0.5415,86,72,-0.1628,87,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,02,49,true,true,145,756,6,19,19,945,2011,-0.5301,67,60,-0.1045,68,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,05,50,true,true,369,1882,17,15,0,2283,5248,-0.565,146,124,-0.1507,146,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,13,51,true,true,393,2346,36,4,72,2851,6942,-0.5893,172,155,-0.0988,173,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,02,52,true,true,167,1023,10,9,0,1209,2836,-0.5737,84,70,-0.1667,84,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,09,53,true,true,201,1288,32,22,41,1584,3573,-0.5567,107,86,-0.1963,107,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,05,54,true,true,95,626,5,7,0,733,1640,-0.553,54,48,-0.1111,54,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,03,55,true,true,499,1736,11,42,0,2288,5003,-0.5427,143,118,-0.1748,145,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,05,56,true,true,409,2100,124,21,63,2717,5804,-0.5319,154,138,-0.1039,156,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,01,57,true,true,257,1509,32,13,20,1831,4399,-0.5838,121,101,-0.1653,122,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,07,58,true,true,151,804,3,6,0,964,2319,-0.5843,75,61,-0.1867,75,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,10,59,true,true,335,1678,57,23,0,2093,5118,-0.5911,112,101,-0.0982,110,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,06,60,true,true,293,1485,57,3,26,1864,4565,-0.5917,122,104,-0.1475,123,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,09,61,true,true,321,1931,136,11,20,2419,5590,-0.5673,176,148,-0.1591,176,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,06,62,true,true,132,724,13,9,21,899,1901,-0.5271,61,54,-0.1148,61,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,06,63,true,true,147,889,53,15,0,1104,2429,-0.5455,72,62,-0.1389,71,0,0,0,0,0
2022-10-31,2022-11-15,10,2022,04,64,true,true,93,605,36,12,0,746,1808,-0.5874,68,50,-0.2647,68,0,0,0,0,0
